"id","stage","negotiator_slot","role","role_observer","age","economic_status","sex","sex_man","participant_faculty","participant_engineering","treatment","attention_pass","analysis_include","iri_total","iri_total_z","iri_fs","iri_ec","iri_pt","iri_pd","faculty_negotiator","faculty_victim","negotiator_alignment","perp_outgroup","perp_control","victim_outgroup","same_group_harm","decision_accept","comparative_judgement","judgement","severity","condemnation"
17,9,2,"victim",0,20,1,1,0,1,0,2,TRUE,TRUE,2.96428571428571,1.68901438780137,4,2.75,3.28571428571429,1.66666666666667,3,1,"control",0,1,0,,1,3,-9,18,9
17,10,2,"victim",0,20,1,1,0,1,0,2,TRUE,TRUE,2.96428571428571,1.68901438780137,4,2.75,3.28571428571429,1.66666666666667,3,1,"control",0,1,0,,1,2,-9,18,9
18,1,2,"observer",1,18,2,1,0,1,0,2,TRUE,TRUE,2.42857142857143,0.517518127969626,2.28571428571429,2.75,2.71428571428571,1.83333333333333,3,2,"control",0,1,1,,1,2,-2,11,2
18,2,1,"observer",1,18,2,1,0,1,0,2,TRUE,TRUE,2.42857142857143,0.517518127969626,2.28571428571429,2.75,2.71428571428571,1.83333333333333,2,2,"outgroup",1,0,1,1,1,3,-2,11,2
18,2,2,"observer",1,18,2,1,0,1,0,2,TRUE,TRUE,2.42857142857143,0.517518127969626,2.28571428571429,2.75,2.71428571428571,1.83333333333333,1,2,"ingroup",0,0,1,0,1,3,-2,11,2
18,3,1,"observer",1,18,2,1,0,1,0,2,TRUE,TRUE,2.42857142857143,0.517518127969626,2.28571428571429,2.75,2.71428571428571,1.83333333333333,1,1,"ingroup",0,0,0,1,1,3,-2,11,2
18,3,2,"observer",1,18,2,1,0,1,0,2,TRUE,TRUE,2.42857142857143,0.517518127969626,2.28571428571429,2.75,2.71428571428571,1.83333333333333,3,1,"control",0,1,0,,1,3,-2,11,2
18,4,1,"observer",1,18,2,1,0,1,0,2,TRUE,TRUE,2.42857142857143,0.517518127969626,2.28571428571429,2.75,2.71428571428571,1.83333333333333,3,2,"control",0,1,1,,1,3,-4,13,4
18,4,2,"observer",1,18,2,1,0,1,0,2,TRUE,TRUE,2.42857142857143,0.517518127969626,2.28571428571429,2.75,2.71428571428571,1.83333333333333,1,2,"ingroup",0,0,1,0,1,3,-4,13,4
18,5,1,"observer",1,18,2,1,0,1,0,2,TRUE,TRUE,2.42857142857143,0.517518127969626,2.28571428571429,2.75,2.71428571428571,1.83333333333333,1,1,"ingroup",0,0,0,1,1,1,-6,15,6
18,7,1,"victim",0,18,2,1,0,1,0,2,TRUE,TRUE,2.42857142857143,0.517518127969626,2.28571428571429,2.75,2.71428571428571,1.83333333333333,3,1,"control",0,1,0,,1,3,-7,16,7
18,7,2,"victim",0,18,2,1,0,1,0,2,TRUE,TRUE,2.42857142857143,0.517518127969626,2.28571428571429,2.75,2.71428571428571,1.83333333333333,2,1,"outgroup",1,0,0,0,1,3,-7,16,7
18,8,1,"victim",0,18,2,1,0,1,0,2,TRUE,TRUE,2.42857142857143,0.517518127969626,2.28571428571429,2.75,2.71428571428571,1.83333333333333,1,1,"ingroup",0,0,0,1,1,1,-6,15,6
18,9,2,"victim",0,18,2,1,0,1,0,2,TRUE,TRUE,2.42857142857143,0.517518127969626,2.28571428571429,2.75,2.71428571428571,1.83333333333333,1,1,"ingroup",0,0,0,1,1,2,-6,15,6
19,1,2,"victim",0,19,2,2,1,2,1,1,TRUE,TRUE,2.71428571428571,1.14231613321322,3,2,3.71428571428571,2.16666666666667,1,2,"outgroup",1,0,0,0,1,2,-9,18,9
19,2,2,"victim",0,19,2,2,1,2,1,1,TRUE,TRUE,2.71428571428571,1.14231613321322,3,2,3.71428571428571,2.16666666666667,1,2,"outgroup",1,0,0,0,1,2,-9,18,9
19,3,2,"victim",0,19,2,2,1,2,1,1,TRUE,TRUE,2.71428571428571,1.14231613321322,3,2,3.71428571428571,2.16666666666667,3,2,"control",0,1,0,,1,2,-9,18,9
19,5,1,"victim",0,19,2,2,1,2,1,1,TRUE,TRUE,2.71428571428571,1.14231613321322,3,2,3.71428571428571,2.16666666666667,3,2,"control",0,1,0,,1,1,-9,18,9
19,6,1,"observer",1,19,2,2,1,2,1,1,TRUE,TRUE,2.71428571428571,1.14231613321322,3,2,3.71428571428571,2.16666666666667,3,2,"control",0,1,0,,1,1,-9,18,9
19,7,1,"observer",1,19,2,2,1,2,1,1,TRUE,TRUE,2.71428571428571,1.14231613321322,3,2,3.71428571428571,2.16666666666667,1,2,"outgroup",1,0,0,0,1,3,-9,18,9
19,7,2,"observer",1,19,2,2,1,2,1,1,TRUE,TRUE,2.71428571428571,1.14231613321322,3,2,3.71428571428571,2.16666666666667,2,2,"ingroup",0,0,0,1,1,3,-9,18,9
19,8,1,"observer",1,19,2,2,1,2,1,1,TRUE,TRUE,2.71428571428571,1.14231613321322,3,2,3.71428571428571,2.16666666666667,2,2,"ingroup",0,0,0,1,1,1,-9,18,9
19,10,1,"observer",1,19,2,2,1,2,1,1,TRUE,TRUE,2.71428571428571,1.14231613321322,3,2,3.71428571428571,2.16666666666667,3,1,"control",0,1,1,,1,3,-9,18,9
19,10,2,"observer",1,19,2,2,1,2,1,1,TRUE,TRUE,2.71428571428571,1.14231613321322,3,2,3.71428571428571,2.16666666666667,3,1,"control",0,1,1,,1,3,-9,18,9
20,3,1,"observer",1,19,1,2,1,1,0,2,TRUE,TRUE,1.82142857142857,-0.810177633173014,1.57142857142857,1.25,2.85714285714286,1.66666666666667,3,2,"control",0,1,1,,1,1,-9,18,9
20,4,1,"observer",1,19,1,2,1,1,0,2,TRUE,TRUE,1.82142857142857,-0.810177633173014,1.57142857142857,1.25,2.85714285714286,1.66666666666667,3,1,"control",0,1,0,,1,3,-9,18,9
20,4,2,"observer",1,19,1,2,1,1,0,2,TRUE,TRUE,1.82142857142857,-0.810177633173014,1.57142857142857,1.25,2.85714285714286,1.66666666666667,1,1,"ingroup",0,0,0,1,1,3,-9,18,9
20,5,1,"observer",1,19,1,2,1,1,0,2,TRUE,TRUE,1.82142857142857,-0.810177633173014,1.57142857142857,1.25,2.85714285714286,1.66666666666667,2,2,"outgroup",1,0,1,1,1,3,0,9,0
20,5,2,"observer",1,19,1,2,1,1,0,2,TRUE,TRUE,1.82142857142857,-0.810177633173014,1.57142857142857,1.25,2.85714285714286,1.66666666666667,2,2,"outgroup",1,0,1,1,1,3,0,9,0
20,7,2,"victim",0,19,1,2,1,1,0,2,TRUE,TRUE,1.82142857142857,-0.810177633173014,1.57142857142857,1.25,2.85714285714286,1.66666666666667,1,1,"ingroup",0,0,0,1,1,1,9,0,-9
20,8,2,"victim",0,19,1,2,1,1,0,2,TRUE,TRUE,1.82142857142857,-0.810177633173014,1.57142857142857,1.25,2.85714285714286,1.66666666666667,1,1,"ingroup",0,0,0,1,1,2,-9,18,9
20,9,1,"victim",0,19,1,2,1,1,0,2,TRUE,TRUE,1.82142857142857,-0.810177633173014,1.57142857142857,1.25,2.85714285714286,1.66666666666667,3,1,"control",0,1,0,,1,3,0,9,0
20,9,2,"victim",0,19,1,2,1,1,0,2,TRUE,TRUE,1.82142857142857,-0.810177633173014,1.57142857142857,1.25,2.85714285714286,1.66666666666667,2,1,"outgroup",1,0,0,0,1,3,0,9,0
21,1,1,"victim",0,19,2,2,1,2,1,1,TRUE,TRUE,2,-0.419678879895767,2.14285714285714,2,2.14285714285714,1.66666666666667,2,2,"ingroup",0,0,0,1,1,3,-3,12,3
21,1,2,"victim",0,19,2,2,1,2,1,1,TRUE,TRUE,2,-0.419678879895767,2.14285714285714,2,2.14285714285714,1.66666666666667,2,2,"ingroup",0,0,0,1,1,3,-3,12,3
21,3,2,"victim",0,19,2,2,1,2,1,1,TRUE,TRUE,2,-0.419678879895767,2.14285714285714,2,2.14285714285714,1.66666666666667,3,2,"control",0,1,0,,1,2,-5,14,5
21,4,1,"victim",0,19,2,2,1,2,1,1,TRUE,TRUE,2,-0.419678879895767,2.14285714285714,2,2.14285714285714,1.66666666666667,3,2,"control",0,1,0,,1,1,-5,14,5
21,5,1,"victim",0,19,2,2,1,2,1,1,TRUE,TRUE,2,-0.419678879895767,2.14285714285714,2,2.14285714285714,1.66666666666667,3,2,"control",0,1,0,,1,1,-5,14,5
21,6,1,"observer",1,19,2,2,1,2,1,1,TRUE,TRUE,2,-0.419678879895767,2.14285714285714,2,2.14285714285714,1.66666666666667,3,1,"control",0,1,1,,1,1,-3,12,3
21,7,1,"observer",1,19,2,2,1,2,1,1,TRUE,TRUE,2,-0.419678879895767,2.14285714285714,2,2.14285714285714,1.66666666666667,1,1,"outgroup",1,0,1,1,1,1,-5,14,5
21,8,1,"observer",1,19,2,2,1,2,1,1,TRUE,TRUE,2,-0.419678879895767,2.14285714285714,2,2.14285714285714,1.66666666666667,1,2,"outgroup",1,0,0,0,1,1,-5,14,5
21,8,2,"observer",1,19,2,2,1,2,1,1,TRUE,TRUE,2,-0.419678879895767,2.14285714285714,2,2.14285714285714,1.66666666666667,2,2,"ingroup",0,0,0,1,1,1,-3,12,3
21,10,2,"observer",1,19,2,2,1,2,1,1,TRUE,TRUE,2,-0.419678879895767,2.14285714285714,2,2.14285714285714,1.66666666666667,3,1,"control",0,1,1,,1,2,-5,14,5
22,2,1,"observer",1,18,3,2,1,2,1,2,TRUE,TRUE,2.35714285714286,0.361318626658728,2,2.25,3.28571428571429,1.83333333333333,1,2,"outgroup",1,0,0,0,1,3,-9,18,9
22,2,2,"observer",1,18,3,2,1,2,1,2,TRUE,TRUE,2.35714285714286,0.361318626658728,2,2.25,3.28571428571429,1.83333333333333,2,2,"ingroup",0,0,0,1,1,3,-9,18,9
22,3,1,"observer",1,18,3,2,1,2,1,2,TRUE,TRUE,2.35714285714286,0.361318626658728,2,2.25,3.28571428571429,1.83333333333333,2,2,"ingroup",0,0,0,1,1,1,-9,18,9
22,8,1,"victim",0,18,3,2,1,2,1,2,TRUE,TRUE,2.35714285714286,0.361318626658728,2,2.25,3.28571428571429,1.83333333333333,3,2,"control",0,1,0,,1,3,-9,18,9
22,8,2,"victim",0,18,3,2,1,2,1,2,TRUE,TRUE,2.35714285714286,0.361318626658728,2,2.25,3.28571428571429,1.83333333333333,2,2,"ingroup",0,0,0,1,1,3,-9,18,9
22,9,1,"victim",0,18,3,2,1,2,1,2,TRUE,TRUE,2.35714285714286,0.361318626658728,2,2.25,3.28571428571429,1.83333333333333,3,2,"control",0,1,0,,1,1,-9,18,9
22,10,1,"victim",0,18,3,2,1,2,1,2,TRUE,TRUE,2.35714285714286,0.361318626658728,2,2.25,3.28571428571429,1.83333333333333,3,2,"control",0,1,0,,1,3,-9,18,9
22,10,2,"victim",0,18,3,2,1,2,1,2,TRUE,TRUE,2.35714285714286,0.361318626658728,2,2.25,3.28571428571429,1.83333333333333,2,2,"ingroup",0,0,0,1,1,3,-9,18,9
23,1,1,"observer",1,18,3,1,0,2,1,2,TRUE,TRUE,1.85714285714286,-0.732077882517564,1.85714285714286,1.5,2.28571428571429,1.83333333333333,2,2,"ingroup",0,0,0,1,1,1,3,6,-3
23,3,1,"observer",1,18,3,1,0,2,1,2,TRUE,TRUE,1.85714285714286,-0.732077882517564,1.85714285714286,1.5,2.28571428571429,1.83333333333333,3,1,"control",0,1,1,,1,3,2,7,-2
23,3,2,"observer",1,18,3,1,0,2,1,2,TRUE,TRUE,1.85714285714286,-0.732077882517564,1.85714285714286,1.5,2.28571428571429,1.83333333333333,3,1,"control",0,1,1,,1,3,2,7,-2
23,5,1,"observer",1,18,3,1,0,2,1,2,TRUE,TRUE,1.85714285714286,-0.732077882517564,1.85714285714286,1.5,2.28571428571429,1.83333333333333,2,2,"ingroup",0,0,0,1,1,3,6,3,-6
23,5,2,"observer",1,18,3,1,0,2,1,2,TRUE,TRUE,1.85714285714286,-0.732077882517564,1.85714285714286,1.5,2.28571428571429,1.83333333333333,2,2,"ingroup",0,0,0,1,1,3,6,3,-6
23,6,2,"victim",0,18,3,1,0,2,1,2,TRUE,TRUE,1.85714285714286,-0.732077882517564,1.85714285714286,1.5,2.28571428571429,1.83333333333333,1,2,"outgroup",1,0,0,0,1,1,7,2,-7
23,7,1,"victim",0,18,3,1,0,2,1,2,TRUE,TRUE,1.85714285714286,-0.732077882517564,1.85714285714286,1.5,2.28571428571429,1.83333333333333,2,2,"ingroup",0,0,0,1,1,3,8,1,-8
23,7,2,"victim",0,18,3,1,0,2,1,2,TRUE,TRUE,1.85714285714286,-0.732077882517564,1.85714285714286,1.5,2.28571428571429,1.83333333333333,1,2,"outgroup",1,0,0,0,1,3,8,1,-8
23,9,2,"victim",0,18,3,1,0,2,1,2,TRUE,TRUE,1.85714285714286,-0.732077882517564,1.85714285714286,1.5,2.28571428571429,1.83333333333333,3,2,"control",0,1,0,,1,1,5,4,-5
23,10,1,"victim",0,18,3,1,0,2,1,2,TRUE,TRUE,1.85714285714286,-0.732077882517564,1.85714285714286,1.5,2.28571428571429,1.83333333333333,2,2,"ingroup",0,0,0,1,1,3,8,1,-8
23,10,2,"victim",0,18,3,1,0,2,1,2,TRUE,TRUE,1.85714285714286,-0.732077882517564,1.85714285714286,1.5,2.28571428571429,1.83333333333333,3,2,"control",0,1,0,,1,3,8,1,-8
24,1,1,"observer",1,19,2,2,1,2,1,2,TRUE,TRUE,1.78571428571429,-0.888277383828463,1.71428571428571,2,1.71428571428571,1.66666666666667,1,2,"outgroup",1,0,0,0,1,1,-5,14,5
24,3,1,"observer",1,19,2,2,1,2,1,2,TRUE,TRUE,1.78571428571429,-0.888277383828463,1.71428571428571,2,1.71428571428571,1.66666666666667,3,1,"control",0,1,1,,1,1,-9,18,9
24,4,1,"observer",1,19,2,2,1,2,1,2,TRUE,TRUE,1.78571428571429,-0.888277383828463,1.71428571428571,2,1.71428571428571,1.66666666666667,2,2,"ingroup",0,0,0,1,1,1,-9,18,9
24,7,1,"victim",0,19,2,2,1,2,1,2,TRUE,TRUE,1.78571428571429,-0.888277383828463,1.71428571428571,2,1.71428571428571,1.66666666666667,1,2,"outgroup",1,0,0,0,1,3,-9,18,9
24,7,2,"victim",0,19,2,2,1,2,1,2,TRUE,TRUE,1.78571428571429,-0.888277383828463,1.71428571428571,2,1.71428571428571,1.66666666666667,3,2,"control",0,1,0,,1,3,-9,18,9
24,8,1,"victim",0,19,2,2,1,2,1,2,TRUE,TRUE,1.78571428571429,-0.888277383828463,1.71428571428571,2,1.71428571428571,1.66666666666667,1,2,"outgroup",1,0,0,0,1,1,-9,18,9
24,10,1,"victim",0,19,2,2,1,2,1,2,TRUE,TRUE,1.78571428571429,-0.888277383828463,1.71428571428571,2,1.71428571428571,1.66666666666667,3,2,"control",0,1,0,,1,3,-9,18,9
24,10,2,"victim",0,19,2,2,1,2,1,2,TRUE,TRUE,1.78571428571429,-0.888277383828463,1.71428571428571,2,1.71428571428571,1.66666666666667,2,2,"ingroup",0,0,0,1,1,3,-9,18,9
25,2,2,"victim",0,18,2,1,0,2,1,1,TRUE,TRUE,2.96428571428571,1.68901438780137,2.85714285714286,2.75,3.42857142857143,2.83333333333333,3,2,"control",0,1,0,,1,2,0,9,0
25,3,1,"victim",0,18,2,1,0,2,1,1,TRUE,TRUE,2.96428571428571,1.68901438780137,2.85714285714286,2.75,3.42857142857143,2.83333333333333,2,2,"ingroup",0,0,0,1,1,1,0,9,0
25,5,2,"victim",0,18,2,1,0,2,1,1,TRUE,TRUE,2.96428571428571,1.68901438780137,2.85714285714286,2.75,3.42857142857143,2.83333333333333,1,2,"outgroup",1,0,0,0,1,2,0,9,0
25,6,1,"observer",1,18,2,1,0,2,1,1,TRUE,TRUE,2.96428571428571,1.68901438780137,2.85714285714286,2.75,3.42857142857143,2.83333333333333,3,2,"control",0,1,0,,1,1,0,9,0
25,8,1,"observer",1,18,2,1,0,2,1,1,TRUE,TRUE,2.96428571428571,1.68901438780137,2.85714285714286,2.75,3.42857142857143,2.83333333333333,3,1,"control",0,1,1,,1,3,0,9,0
25,8,2,"observer",1,18,2,1,0,2,1,1,TRUE,TRUE,2.96428571428571,1.68901438780137,2.85714285714286,2.75,3.42857142857143,2.83333333333333,2,1,"ingroup",0,0,1,0,1,3,0,9,0
25,9,2,"observer",1,18,2,1,0,2,1,1,TRUE,TRUE,2.96428571428571,1.68901438780137,2.85714285714286,2.75,3.42857142857143,2.83333333333333,2,1,"ingroup",0,0,1,0,1,2,0,9,0
26,1,2,"observer",1,18,2,1,0,1,0,2,TRUE,TRUE,2.67857142857143,1.06421638255777,2.71428571428571,2.625,3.14285714285714,2.16666666666667,3,1,"control",0,1,0,,1,2,-8,17,8
26,2,2,"observer",1,18,2,1,0,1,0,2,TRUE,TRUE,2.67857142857143,1.06421638255777,2.71428571428571,2.625,3.14285714285714,2.16666666666667,3,2,"control",0,1,1,,1,2,-8,17,8
26,3,1,"observer",1,18,2,1,0,1,0,2,TRUE,TRUE,2.67857142857143,1.06421638255777,2.71428571428571,2.625,3.14285714285714,2.16666666666667,2,2,"outgroup",1,0,1,1,1,3,-5,14,5
26,3,2,"observer",1,18,2,1,0,1,0,2,TRUE,TRUE,2.67857142857143,1.06421638255777,2.71428571428571,2.625,3.14285714285714,2.16666666666667,2,2,"outgroup",1,0,1,1,1,3,-5,14,5
26,4,1,"observer",1,18,2,1,0,1,0,2,TRUE,TRUE,2.67857142857143,1.06421638255777,2.71428571428571,2.625,3.14285714285714,2.16666666666667,2,1,"outgroup",1,0,0,0,1,1,-5,14,5
26,5,2,"observer",1,18,2,1,0,1,0,2,TRUE,TRUE,2.67857142857143,1.06421638255777,2.71428571428571,2.625,3.14285714285714,2.16666666666667,3,1,"control",0,1,0,,1,2,-7,16,7
26,6,2,"victim",0,18,2,1,0,1,0,2,TRUE,TRUE,2.67857142857143,1.06421638255777,2.71428571428571,2.625,3.14285714285714,2.16666666666667,1,1,"ingroup",0,0,0,1,1,2,-8,17,8
26,7,1,"victim",0,18,2,1,0,1,0,2,TRUE,TRUE,2.67857142857143,1.06421638255777,2.71428571428571,2.625,3.14285714285714,2.16666666666667,3,1,"control",0,1,0,,1,3,-5,14,5
26,7,2,"victim",0,18,2,1,0,1,0,2,TRUE,TRUE,2.67857142857143,1.06421638255777,2.71428571428571,2.625,3.14285714285714,2.16666666666667,1,1,"ingroup",0,0,0,1,1,3,-5,14,5
26,9,1,"victim",0,18,2,1,0,1,0,2,TRUE,TRUE,2.67857142857143,1.06421638255777,2.71428571428571,2.625,3.14285714285714,2.16666666666667,3,1,"control",0,1,0,,1,3,-9,18,9
26,9,2,"victim",0,18,2,1,0,1,0,2,TRUE,TRUE,2.67857142857143,1.06421638255777,2.71428571428571,2.625,3.14285714285714,2.16666666666667,3,1,"control",0,1,0,,1,3,-9,18,9
26,10,1,"victim",0,18,2,1,0,1,0,2,TRUE,TRUE,2.67857142857143,1.06421638255777,2.71428571428571,2.625,3.14285714285714,2.16666666666667,1,1,"ingroup",0,0,0,1,1,1,-8,17,8
27,2,1,"victim",0,18,3,2,1,2,1,1,TRUE,TRUE,1.96428571428571,-0.497778630551216,3,1.75,2.85714285714286,0,2,2,"ingroup",0,0,0,1,1,1,-9,18,9
27,3,1,"victim",0,18,3,2,1,2,1,1,TRUE,TRUE,1.96428571428571,-0.497778630551216,3,1.75,2.85714285714286,0,1,2,"outgroup",1,0,0,0,1,3,-9,18,9
27,3,2,"victim",0,18,3,2,1,2,1,1,TRUE,TRUE,1.96428571428571,-0.497778630551216,3,1.75,2.85714285714286,0,1,2,"outgroup",1,0,0,0,1,3,-9,18,9
27,4,2,"victim",0,18,3,2,1,2,1,1,TRUE,TRUE,1.96428571428571,-0.497778630551216,3,1.75,2.85714285714286,0,1,2,"outgroup",1,0,0,0,1,2,-9,18,9
27,5,1,"victim",0,18,3,2,1,2,1,1,TRUE,TRUE,1.96428571428571,-0.497778630551216,3,1.75,2.85714285714286,0,3,2,"control",0,1,0,,1,3,-9,18,9
27,5,2,"victim",0,18,3,2,1,2,1,1,TRUE,TRUE,1.96428571428571,-0.497778630551216,3,1.75,2.85714285714286,0,3,2,"control",0,1,0,,1,3,-9,18,9
27,6,1,"observer",1,18,3,2,1,2,1,1,TRUE,TRUE,1.96428571428571,-0.497778630551216,3,1.75,2.85714285714286,0,3,2,"control",0,1,0,,1,3,0,9,0
27,6,2,"observer",1,18,3,2,1,2,1,1,TRUE,TRUE,1.96428571428571,-0.497778630551216,3,1.75,2.85714285714286,0,2,2,"ingroup",0,0,0,1,1,3,0,9,0
27,7,1,"observer",1,18,3,2,1,2,1,1,TRUE,TRUE,1.96428571428571,-0.497778630551216,3,1.75,2.85714285714286,0,1,2,"outgroup",1,0,0,0,1,3,0,9,0
27,8,1,"observer",1,18,3,2,1,2,1,1,TRUE,TRUE,1.96428571428571,-0.497778630551216,3,1.75,2.85714285714286,0,3,1,"control",0,1,1,,1,3,0,9,0
27,8,2,"observer",1,18,3,2,1,2,1,1,TRUE,TRUE,1.96428571428571,-0.497778630551216,3,1.75,2.85714285714286,0,2,1,"ingroup",0,0,1,0,1,3,0,9,0
27,10,1,"observer",1,18,3,2,1,2,1,1,TRUE,TRUE,1.96428571428571,-0.497778630551216,3,1.75,2.85714285714286,0,3,2,"control",0,1,0,,1,3,0,9,0
28,1,2,"victim",0,18,2,1,0,2,1,1,TRUE,TRUE,1.71428571428571,-1.04447688513936,1.28571428571429,1.75,1.57142857142857,2.33333333333333,2,2,"ingroup",0,0,0,1,1,2,-6,15,6
28,2,1,"victim",0,18,2,1,0,2,1,1,TRUE,TRUE,1.71428571428571,-1.04447688513936,1.28571428571429,1.75,1.57142857142857,2.33333333333333,2,2,"ingroup",0,0,0,1,1,3,4,5,-4
28,2,2,"victim",0,18,2,1,0,2,1,1,TRUE,TRUE,1.71428571428571,-1.04447688513936,1.28571428571429,1.75,1.57142857142857,2.33333333333333,1,2,"outgroup",1,0,0,0,1,3,4,5,-4
28,3,2,"victim",0,18,2,1,0,2,1,1,TRUE,TRUE,1.71428571428571,-1.04447688513936,1.28571428571429,1.75,1.57142857142857,2.33333333333333,1,2,"outgroup",1,0,0,0,1,2,-3,12,3
28,4,1,"victim",0,18,2,1,0,2,1,1,TRUE,TRUE,1.71428571428571,-1.04447688513936,1.28571428571429,1.75,1.57142857142857,2.33333333333333,3,2,"control",0,1,0,,1,3,5,4,-5
28,4,2,"victim",0,18,2,1,0,2,1,1,TRUE,TRUE,1.71428571428571,-1.04447688513936,1.28571428571429,1.75,1.57142857142857,2.33333333333333,2,2,"ingroup",0,0,0,1,1,3,5,4,-5
28,5,2,"victim",0,18,2,1,0,2,1,1,TRUE,TRUE,1.71428571428571,-1.04447688513936,1.28571428571429,1.75,1.57142857142857,2.33333333333333,1,2,"outgroup",1,0,0,0,1,2,-3,12,3
28,6,1,"observer",1,18,2,1,0,2,1,1,TRUE,TRUE,1.71428571428571,-1.04447688513936,1.28571428571429,1.75,1.57142857142857,2.33333333333333,1,2,"outgroup",1,0,0,0,1,1,-5,14,5
28,7,2,"observer",1,18,2,1,0,2,1,1,TRUE,TRUE,1.71428571428571,-1.04447688513936,1.28571428571429,1.75,1.57142857142857,2.33333333333333,1,1,"outgroup",1,0,1,1,1,2,-4,13,4
28,8,2,"observer",1,18,2,1,0,2,1,1,TRUE,TRUE,1.71428571428571,-1.04447688513936,1.28571428571429,1.75,1.57142857142857,2.33333333333333,3,1,"control",0,1,1,,1,2,-3,12,3
28,9,1,"observer",1,18,2,1,0,2,1,1,TRUE,TRUE,1.71428571428571,-1.04447688513936,1.28571428571429,1.75,1.57142857142857,2.33333333333333,1,1,"outgroup",1,0,1,1,1,1,-6,15,6
28,10,1,"observer",1,18,2,1,0,2,1,1,TRUE,TRUE,1.71428571428571,-1.04447688513936,1.28571428571429,1.75,1.57142857142857,2.33333333333333,3,2,"control",0,1,0,,1,1,-6,15,6
30,1,2,"observer",1,18,3,1,0,1,0,2,TRUE,TRUE,1.71428571428571,-1.04447688513936,1.57142857142857,1.625,1.71428571428571,2,2,1,"outgroup",1,0,0,0,1,1,5,4,-5
30,2,1,"observer",1,18,3,1,0,1,0,2,TRUE,TRUE,1.71428571428571,-1.04447688513936,1.57142857142857,1.625,1.71428571428571,2,1,1,"ingroup",0,0,0,1,1,3,1,8,-1
30,2,2,"observer",1,18,3,1,0,1,0,2,TRUE,TRUE,1.71428571428571,-1.04447688513936,1.57142857142857,1.625,1.71428571428571,2,3,1,"control",0,1,0,,1,3,1,8,-1
30,3,1,"observer",1,18,3,1,0,1,0,2,TRUE,TRUE,1.71428571428571,-1.04447688513936,1.57142857142857,1.625,1.71428571428571,2,2,1,"outgroup",1,0,0,0,1,1,1,8,-1
30,4,1,"observer",1,18,3,1,0,1,0,2,TRUE,TRUE,1.71428571428571,-1.04447688513936,1.57142857142857,1.625,1.71428571428571,2,2,2,"outgroup",1,0,1,1,1,3,1,8,-1
30,4,2,"observer",1,18,3,1,0,1,0,2,TRUE,TRUE,1.71428571428571,-1.04447688513936,1.57142857142857,1.625,1.71428571428571,2,1,2,"ingroup",0,0,1,0,1,3,1,8,-1
30,7,1,"victim",0,18,3,1,0,1,0,2,TRUE,TRUE,1.71428571428571,-1.04447688513936,1.57142857142857,1.625,1.71428571428571,2,2,1,"outgroup",1,0,0,0,1,3,-1,10,1
30,7,2,"victim",0,18,3,1,0,1,0,2,TRUE,TRUE,1.71428571428571,-1.04447688513936,1.57142857142857,1.625,1.71428571428571,2,3,1,"control",0,1,0,,1,3,-1,10,1
30,8,2,"victim",0,18,3,1,0,1,0,2,TRUE,TRUE,1.71428571428571,-1.04447688513936,1.57142857142857,1.625,1.71428571428571,2,3,1,"control",0,1,0,,1,2,1,8,-1
30,10,1,"victim",0,18,3,1,0,1,0,2,TRUE,TRUE,1.71428571428571,-1.04447688513936,1.57142857142857,1.625,1.71428571428571,2,2,1,"outgroup",1,0,0,0,1,1,1,8,-1
31,1,1,"observer",1,19,2,2,1,2,1,2,TRUE,TRUE,2.32142857142857,0.283218876003279,3.14285714285714,2,2.85714285714286,1.16666666666667,1,1,"outgroup",1,0,1,1,1,1,-9,18,9
31,3,1,"observer",1,19,2,2,1,2,1,2,TRUE,TRUE,2.32142857142857,0.283218876003279,3.14285714285714,2,2.85714285714286,1.16666666666667,3,1,"control",0,1,1,,1,3,-9,18,9
31,3,2,"observer",1,19,2,2,1,2,1,2,TRUE,TRUE,2.32142857142857,0.283218876003279,3.14285714285714,2,2.85714285714286,1.16666666666667,1,1,"outgroup",1,0,1,1,1,3,-9,18,9
31,4,1,"observer",1,19,2,2,1,2,1,2,TRUE,TRUE,2.32142857142857,0.283218876003279,3.14285714285714,2,2.85714285714286,1.16666666666667,3,1,"control",0,1,1,,1,3,-9,18,9
31,4,2,"observer",1,19,2,2,1,2,1,2,TRUE,TRUE,2.32142857142857,0.283218876003279,3.14285714285714,2,2.85714285714286,1.16666666666667,1,1,"outgroup",1,0,1,1,1,3,-9,18,9
31,6,2,"victim",0,19,2,2,1,2,1,2,TRUE,TRUE,2.32142857142857,0.283218876003279,3.14285714285714,2,2.85714285714286,1.16666666666667,3,2,"control",0,1,0,,1,2,-9,18,9
31,7,1,"victim",0,19,2,2,1,2,1,2,TRUE,TRUE,2.32142857142857,0.283218876003279,3.14285714285714,2,2.85714285714286,1.16666666666667,1,2,"outgroup",1,0,0,0,1,3,-9,18,9
31,7,2,"victim",0,19,2,2,1,2,1,2,TRUE,TRUE,2.32142857142857,0.283218876003279,3.14285714285714,2,2.85714285714286,1.16666666666667,1,2,"outgroup",1,0,0,0,1,3,-9,18,9
31,8,2,"victim",0,19,2,2,1,2,1,2,TRUE,TRUE,2.32142857142857,0.283218876003279,3.14285714285714,2,2.85714285714286,1.16666666666667,3,2,"control",0,1,0,,1,2,-9,18,9
