"term","estimate","std_error","naive_se","z_value","p_value","conf_low","conf_high","label","approach","inference","p_symbol","p_value_display"
"(Intercept)",0.553448092057545,2.94423661198031,2.225666932392,0.187976771230113,0.850894860443318,-5.21725566742386,6.32415185153895,"Intercept","Tobit","Cluster-robust standard errors by participant id","","0.851"
"iri_total",1.60205595000827,0.752826732606952,0.692910305812065,2.1280540137842,0.0333326054818034,0.126515554098646,3.0775963459179,"Empathy composite (average)","Tobit","Cluster-robust standard errors by participant id","*","0.033*"
"judged_outgroup",3.87035392081802,1.94677976338007,2.2786783245268,1.98808000453949,0.0468028424236386,0.0546655845930926,7.68604225704295,"Judged negotiator outgroup (ref = ingroup)","Tobit","Cluster-robust standard errors by participant id","*","0.047*"
"judged_control",3.72209754480065,2.29199987330649,2.13774101693632,1.62395189814347,0.104386074991251,-0.77022220688006,8.21441729648137,"Judged negotiator control label hidden (ref = ingroup)","Tobit","Cluster-robust standard errors by participant id","","0.104"
"decision_accept",-15.1783483075107,1.08894640315253,0.649013814669118,-13.938563242019,3.69299681550922e-44,-17.3126832576896,-13.0440133573317,"Negotiator accepted harmful deal","Tobit","Cluster-robust standard errors by participant id","***","<0.001***"
"counterpart_outgroup",-0.532505996997433,0.427459159963189,0.4492743307263,-1.24574707217244,0.212857266272728,-1.37032595052528,0.305313956530417,"Counterpart negotiator outgroup (ref = ingroup)","Tobit","Cluster-robust standard errors by participant id","","0.213"
"counterpart_control",-0.531369849109962,0.453781724581769,0.43747131491278,-1.17098115751511,0.241606351091082,-1.42078202929023,0.358042331070304,"Counterpart negotiator control label hidden (ref = ingroup)","Tobit","Cluster-robust standard errors by participant id","","0.242"
"observer_victim_outgroup",NA,0,0,NA,NA,NA,NA,"Observer-side victim outgroup (ref = ingroup victim)","Tobit","Cluster-robust standard errors by participant id","","NA"
"role_observer",NA,0,0,NA,NA,NA,NA,"Observer role (ref = victim)","Tobit","Cluster-robust standard errors by participant id","","NA"
"participant_engineering",1.21409037040907,0.569702249310018,0.374706191285019,2.13109632598342,0.0330812073397516,0.0974739617614344,2.3307067790567,"Engineering participant (ref = humanities)","Tobit","Cluster-robust standard errors by participant id","*","0.033*"
"sex_man",0.298286620733455,0.572123951654437,0.377998188791864,0.521367126600601,0.602111047241017,-0.823076324509242,1.41964956597615,"Man (ref = woman)","Tobit","Cluster-robust standard errors by participant id","","0.602"
"age",0.205485265539928,0.106610032793889,0.0734435958137355,1.92744772846283,0.0539238563879253,-0.00347039873609351,0.41444092981595,"Age","Tobit","Cluster-robust standard errors by participant id","+","0.054+"
"economic_status",0.438917596288415,0.270280394518052,0.172528473762294,1.62393427414913,0.104389836703961,-0.0908319769669679,0.968667169543797,"Socioeconomic status","Tobit","Cluster-robust standard errors by participant id","","0.104"
"factor(negotiator_slot)2",0.367013618874596,0.340545982217368,0.359663733353257,1.0777211831568,0.281158202149281,-0.300456506271445,1.03448374402064,"Negotiator 2 (ref = negotiator 1)","Tobit","Cluster-robust standard errors by participant id","","0.281"
"judged_outgroup:decision_accept",-0.30837799345661,0.908002454817736,0.90134393034974,-0.339622422627163,0.734140889998154,-2.08806280489937,1.47130681798615,"Accepted harmful deal x judged negotiator outgroup","Tobit","Cluster-robust standard errors by participant id","","0.734"
"judged_control:decision_accept",0.856133915841039,0.924662001183835,0.873224367945161,0.925888502766351,0.354503926858632,-0.956203606479278,2.66847143816136,"Accepted harmful deal x judged negotiator control label hidden","Tobit","Cluster-robust standard errors by participant id","","0.355"
"iri_total:judged_outgroup",-1.66443143666384,0.84867054248852,0.989217435897997,-1.96122211545519,0.0498531181122663,-3.32782569994134,-0.00103717338634168,"Empathy x judged negotiator outgroup","Tobit","Cluster-robust standard errors by participant id","*","0.050*"
"iri_total:judged_control",-1.63694918236468,0.937912650878603,0.925604024619513,-1.74531091016978,0.0809307638391503,-3.47525797808674,0.201359613357379,"Empathy x judged negotiator control label hidden","Tobit","Cluster-robust standard errors by participant id","+","0.081+"
"Log(scale)",1.99274064503925,0.0542069621644864,0.023955616822384,36.761710405251,7.557381681282e-296,1.88649499919685,2.09898629088164,"Scale variance (log)","Tobit","Cluster-robust standard errors by participant id","***","<0.001***"
